Study_ID,study_name,country,gradient_id,species,family,ele_level,trait,treatment,control,sd_treatment,sd_control,n_treatment,n_control,pt,LONG,LAT,ARIDITY_INDEX,SOLAR_RADIATION,MEAN_GROWING_SEASON_TEMPERATURE,elevation_treatment,elevation_control,elevation,elevation_log
35,Li et al. (2006),China,Wolong National Nature Reserve,Quercus aquifolioides,Fagaceae,l2,dC13,-26.04249078,-25.76636949,0.549936124,1.103061123,10,10,w,103.1,31.02,1.4065,129.617569,9.833333135,2200,2000,200,5.298317367
35,Li et al. (2006),China,Wolong National Nature Reserve,Quercus aquifolioides,Fagaceae,l3,dC13,-26.81612541,-25.76636949,1.335559158,1.103061123,10,10,w,103.1,31.02,1.4065,129.617569,9.833333135,2600,2000,600,6.396929655
35,Li et al. (2006),China,Wolong National Nature Reserve,Quercus aquifolioides,Fagaceae,l4,dC13,-27.09270506,-25.76636949,1.730689857,1.103061123,10,10,w,103.1,31.02,1.4065,129.617569,9.833333135,2800,2000,800,6.684611728
35,Li et al. (2006),China,Wolong National Nature Reserve,Quercus aquifolioides,Fagaceae,l5,dC13,-26.62361057,-25.76636949,0.787652318,1.103061123,10,10,w,103.1,31.02,1.4065,129.617569,9.833333135,3000,2000,1000,6.907755279
35,Li et al. (2006),China,Wolong National Nature Reserve,Quercus aquifolioides,Fagaceae,l6,dC13,-25.48318933,-25.76636949,1.492973662,1.103061123,10,10,w,103.1,31.02,1.4065,129.617569,9.833333135,3200,2000,1200,7.090076836
35,Li et al. (2006),China,Wolong National Nature Reserve,Quercus aquifolioides,Fagaceae,l7,dC13,-25.04013018,-25.76636949,1.80925216,1.103061123,10,10,w,103.1,31.02,1.4065,129.617569,9.833333135,3400,2000,1400,7.244227516
35,Li et al. (2006),China,Wolong National Nature Reserve,Quercus aquifolioides,Fagaceae,l8,dC13,-24.61943942,-25.76636949,1.412671972,1.103061123,10,10,w,103.1,31.02,1.4065,129.617569,9.833333135,3600,2000,1600,7.377758908
36,Li et al. (2007),China,Wolong National Nature Reserve 2,Hippophae rhamnoides,Elaeagnaceae,l2,dC13,-26.74166667,-25.80833333,0.737864787,0.922330984,10,10,w,103.1,31.02,1.4065,129.617569,9.833333135,2410,2000,410,6.01615716
36,Li et al. (2007),China,Wolong National Nature Reserve 2,Hippophae rhamnoides,Elaeagnaceae,l3,dC13,-28.43333333,-25.80833333,0.922330984,0.922330984,10,10,w,103.1,31.02,1.4065,129.617569,9.833333135,2800,2000,800,6.684611728
36,Li et al. (2007),China,Wolong National Nature Reserve 2,Hippophae rhamnoides,Elaeagnaceae,l4,dC13,-26.33333333,-25.80833333,1.106797181,0.922330984,10,10,w,103.1,31.02,1.4065,129.617569,9.833333135,3205,2000,1205,7.094234846
36,Li et al. (2007),China,Wolong National Nature Reserve 2,Hippophae rhamnoides,Elaeagnaceae,l5,dC13,-24.875,-25.80833333,0.922330984,0.922330984,10,10,w,103.1,31.02,1.4065,129.617569,9.833333135,3600,2000,1600,7.377758908
40,De Lillis (2004),Nepal,Karnali valley,Betula utilis,Betulaceae,l2,dC13,-28.02197802,-28.18315018,0.41025641,1.377289377,3,3,w,82.18,29.34,0.8629,165.1450348,15.11666663,3800,3000,800,6.684611728
40,De Lillis (2004),Nepal,Karnali valley,Quercus semecarpifolia,Fagaceae,l2,dC13,-26.67399267,-26.30769231,0.908424908,0.498168498,3,3,w,82.18,29.34,0.8629,165.1450348,15.11666663,3800,3000,800,6.684611728
44,Macek et al. (2009),Chile,Cordillera Occidental (West slopes),Polylepis rugulosa,Rosaceae,l2,dC13,-23.5862069,-24.13793103,0.411230892,1.696327431,5,5,w,-69.51,-18.23,0.2694,176.6249847,5.666666547,3720,3180,540,6.29156914
44,Macek et al. (2009),Chile,Cordillera Occidental (West slopes),Polylepis rugulosa,Rosaceae,l3,dC13,-23.83908046,-24.13793103,1.3365004,1.696327431,5,5,w,-69.51,-18.23,0.2694,176.6249847,5.666666547,4300,3180,1120,7.021083964
44,Macek et al. (2009),Bolivia,Cordillera Occidental/western Altiplano,Polylepis tarapacana,Rosaceae,l2,dC13,-25.17241379,-24.55172414,0.822461785,0.514038616,5,5,w,-68.95,-18.11,0.3278,174.0678406,4.650000095,4640,4280,360,5.886104031
44,Macek et al. (2009),Bolivia,Cordillera Occidental/western Altiplano,Polylepis tarapacana,Rosaceae,l3,dC13,-23.83908046,-24.55172414,0.925269508,0.514038616,5,5,w,-68.95,-18.11,0.3278,174.0678406,4.650000095,5010,4280,730,6.593044534
44,Macek et al. (2009),Bolivia,Eastern Altiplano,Polylepis tomentella,Rosaceae,l2,dC13,-24.34482759,-24.55172414,0.616846339,0.771057923,5,5,w,-66.46,-19.75,0.1634,177.959671,5.633333127,4620,4300,320,5.768320996
44,Macek et al. (2009),Bolivia,Eastern Altiplano,Polylepis tomentella,Rosaceae,l3,dC13,-24.71264368,-24.55172414,1.028077231,0.771057923,5,5,w,-66.46,-19.75,0.1634,177.959671,5.633333127,4900,4300,600,6.396929655
55,Shi et al. (2015),China,Wolong National Nature Reserve  4,Quercus spinosa,Fagaceae,l2,dC13,-26.23,-28.04,0.760263112,0.067082039,6,6,w,104.34,32.41,0.7106,128.228241,20.98333327,3500,2500,1000,6.907755279
60,Takahashi and Miyajima (2008),Japan,Mount Norikura,Betula ermanii,Betulaceae,l2,dC13,-28.96039604,-28.66336634,0.792079208,0.594059406,5,5,w,137.55,36.1,4.8125,121.5150833,9.683333397,1800,1600,200,5.298317367
60,Takahashi and Miyajima (2008),Japan,Mount Norikura,Betula ermanii,Betulaceae,l3,dC13,-30.34653465,-28.66336634,0.99009901,0.594059406,5,5,w,137.55,36.1,4.8125,121.5150833,9.683333397,2000,1600,400,5.991464547
60,Takahashi and Miyajima (2008),Japan,Mount Norikura,Betula ermanii,Betulaceae,l4,dC13,-31.03960396,-28.66336634,0.594059406,0.594059406,5,5,w,137.55,36.1,4.8125,121.5150833,9.683333397,2200,1600,600,6.396929655
60,Takahashi and Miyajima (2008),Japan,Mount Norikura,Betula ermanii,Betulaceae,l5,dC13,-29.05940594,-28.66336634,0.495049505,0.594059406,5,5,w,137.55,36.1,4.8125,121.5150833,9.683333397,2400,1600,800,6.684611728
60,Takahashi and Miyajima (2008),Japan,Mount Norikura,Sorbus commixta,Rosaceae,l2,dC13,-29.74747475,-29.54545455,0.404040404,0.707070707,5,5,w,137.55,36.1,4.8125,121.5150833,9.683333397,1800,1600,200,5.298317367
60,Takahashi and Miyajima (2008),Japan,Mount Norikura,Sorbus commixta,Rosaceae,l3,dC13,-31.06060606,-29.54545455,0.404040404,0.707070707,5,5,w,137.55,36.1,4.8125,121.5150833,9.683333397,2000,1600,400,5.991464547
60,Takahashi and Miyajima (2008),Japan,Mount Norikura,Sorbus commixta,Rosaceae,l4,dC13,-28.53535354,-29.54545455,0.808080808,0.707070707,5,5,w,137.55,36.1,4.8125,121.5150833,9.683333397,2200,1600,600,6.396929655
9,Casper et al. (2012),Mongolia,Lake Khuvsgul A,Potentilla acaulis,Rosaceae,l2,dC13,-27.10843373,-28.01204819,0.848628208,0.727395607,5,5,h,100.75,51.01,0.5602,133.5876465,9.866666853,1780,1670,110,4.700480366
9,Casper et al. (2012),Mongolia,Lake Khuvsgul A,Potentilla sericea,Rosaceae,l2,dC13,-25.8018018,-26.25225225,0.725211236,0.564053184,5,5,h,100.75,51.01,0.5602,133.5876465,9.866666853,1780,1670,110,4.700480366
9,Casper et al. (2012),Mongolia,Lake Khuvsgul B,Potentilla acaulis,Rosaceae,l2,dC13,-27.72289157,-27.54216867,0.606163006,0.727395607,5,5,h,100.75,51.01,0.5602,133.5876465,9.866666853,1780,1705,75,4.317488114
9,Casper et al. (2012),Mongolia,Lake Khuvsgul B,Potentilla sericea,Rosaceae,l2,dC13,-26.05405405,-26.41441441,0.765500749,0.805790262,5,5,h,100.75,51.01,0.5602,133.5876465,9.866666853,1780,1705,75,4.317488114
19,Friend et al. (1989),Scotland,Ben More / Meall nan Tarmachan,Vaccinium myrtillus,Ericaceae,l2,dC13,-29.34142857,-28.35357143,0.629513701,0.60831945,5,5,h,-4.54,56.38,4.3064,78.42938995,9.533333302,345,190,155,5.043425117
19,Friend et al. (1989),Scotland,Ben More / Meall nan Tarmachan,Vaccinium myrtillus,Ericaceae,l3,dC13,-29.27071429,-28.35357143,0.627996542,0.60831945,5,5,h,-4.54,56.38,4.3064,78.42938995,9.533333302,390,190,200,5.298317367
19,Friend et al. (1989),Scotland,Ben More / Meall nan Tarmachan,Vaccinium myrtillus,Ericaceae,l4,dC13,-28.28928571,-28.35357143,0.606940214,0.60831945,5,5,h,-4.54,56.38,4.3064,78.42938995,9.533333302,490,190,300,5.703782475
19,Friend et al. (1989),Scotland,Ben More / Meall nan Tarmachan,Vaccinium myrtillus,Ericaceae,l5,dC13,-28.83309524,-28.35357143,0.618607525,0.60831945,5,5,h,-4.54,56.38,4.3064,78.42938995,9.533333302,565,190,375,5.926926026
19,Friend et al. (1989),Scotland,Ben More / Meall nan Tarmachan,Vaccinium myrtillus,Ericaceae,l6,dC13,-28.36714286,-28.35357143,0.608610622,0.60831945,5,5,h,-4.54,56.38,4.3064,78.42938995,9.533333302,790,190,600,6.396929655
19,Friend et al. (1989),Scotland,Ben More / Meall nan Tarmachan,Vaccinium myrtillus,Ericaceae,l7,dC13,-27.5925,-28.35357143,0.591990835,0.60831945,5,5,h,-4.54,56.38,4.3064,78.42938995,9.533333302,995,190,805,6.690842277
19,Friend et al. (1989),Scotland,Ben More / Meall nan Tarmachan,Vaccinium myrtillus,Ericaceae,l8,dC13,-29.95392857,-28.35357143,0.64265475,0.60831945,5,5,h,-4.54,56.38,4.3064,78.42938995,9.533333302,1090,190,900,6.802394763
29,Kogami et al. (2001),Japan,Mt. Fuji,Reynoutria japonica,Polygonaceae,l2,dC13,-26.24,-29.91,0.13,0.49,12,12,h,138.64,35.16,1.8925,131.5044403,25,2500,10,2490,7.820037989
48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,l2,dC13,-27.08190563,-27.30123683,0.581036148,0.58574185,50,50,h,-4.54,56.38,4.3064,78.42938995,9.533333302,326,230,96,4.564348191
48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,l3,dC13,-26.91287219,-27.30123683,0.577409574,0.58574185,50,50,h,-4.54,56.38,4.3064,78.42938995,9.533333302,455,230,225,5.416100402
48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,l4,dC13,-26.87723317,-27.30123683,0.576644947,0.58574185,50,50,h,-4.54,56.38,4.3064,78.42938995,9.533333302,562,230,332,5.805134969
48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,l5,dC13,-26.69097572,-27.30123683,0.572648836,0.58574185,50,50,h,-4.54,56.38,4.3064,78.42938995,9.533333302,647,230,417,6.033086222
48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,l6,dC13,-26.2908841,-27.30123683,0.564064961,0.58574185,50,50,h,-4.54,56.38,4.3064,78.42938995,9.533333302,768,230,538,6.28785856
48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,l7,dC13,-26.14319743,-27.30123683,0.560896377,0.58574185,50,50,h,-4.54,56.38,4.3064,78.42938995,9.533333302,900,230,670,6.507277712
48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,l8,dC13,-25.86978928,-27.30123683,0.555030467,0.58574185,50,50,h,-4.54,56.38,4.3064,78.42938995,9.533333302,996,230,766,6.64118217
48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,l2,dC13,-27.13747311,-26.77080063,0.582228336,0.574361461,50,50,h,-4.75,56.28,4.4814,78.79260254,10.84999975,405,326,79,4.369447852
48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,l3,dC13,-26.32258852,-26.77080063,0.564745172,0.574361461,50,50,h,-4.75,56.28,4.4814,78.79260254,10.84999975,495,326,169,5.129898715
48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,l4,dC13,-26.36273039,-26.77080063,0.565606407,0.574361461,50,50,h,-4.75,56.28,4.4814,78.79260254,10.84999975,600,326,274,5.613128106
48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,l5,dC13,-26.55339264,-26.77080063,0.569697022,0.574361461,50,50,h,-4.75,56.28,4.4814,78.79260254,10.84999975,710,326,384,5.950642553
48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,l6,dC13,-26.34017094,-26.77080063,0.565122399,0.574361461,50,50,h,-4.75,56.28,4.4814,78.79260254,10.84999975,806,326,480,6.173786104
